"tweet","text","location"
145,"All I can say is that if what @SidneyPowell1 says is true, all hell is going to break loose.  The fate of the Democratic Party and the media is on the line. Losing the election will be the least of their worries! #Election2020results","Tennessee"
146,"Most corrupt president in American history suggests all his critics are racists.  And @CNN call this ""thoughtful.""","Tennessee"
147,"@ToddKardashian This doth second ye declaration and hereby claim the state of California! We won the election bigly!","Tennessee"
148,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Tennessee"
149,"Trump has access to the highest levels of top secret intelligence

If he says there was election fraud, there was election fraud","Tennessee"
150,"I want to give a special thanks to all the voters in Georgia who came out in the recent election to vote for Democrats. You flipped the state, and we know it will fall to you again soon to flip the senate. We APPRECIATE you. You are VITAL.","Tennessee"
151,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Tennessee"
152,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Tennessee"
153,"This is the path of deranged conspiracy theory down which the outgoing President is leading his supporters and the GOP. Tinfoil hat stuff.","Tennessee"
154,"Obama actually changed the law in 2012 to enable Scytl to merge with another company and move into other areas of voting and election control.","Tennessee"
155,"It must be a very comfortable feeling to know that the ""fix is in"", 
Sitting back on Election night knowing that it's going to be a tight race but you will come out ahead because you're on the inside and you contracted with the right people.","Tennessee"
156,"👀","Tennessee"
157,"@TombStoneWyatt @ItsJustJill Tom did you ever hear of the Branford Law look it up!! President Trump has 51.2 in Wisconsin and 53.2 in Michigan! You can not drop percentage, the other candidate can catch up or Pass the percentage! When the final count went to the state election office that counting machine,","Tennessee"
158,"Donald Trump has sexually harassed more women than confirmed cases of voter fraud in the election.","Tennessee"
159,"@BadLegalTakes Analysis &amp; discussion of the Election Concession Clause took up a big part of my 1st semester of ConLaw class in law school.","Tennessee"
160,"Shane Trejo, a reporter for Big League Politics, was a poll watcher in Detroit on election night.

He just told Michelle Malkin on Newsmax that he personally witnessed 61 cases of ballots arrive through the backdoor at 3:30 AM.

Fraud!

He has signed an affidavit stating as much.","Tennessee"
161,"Prosecutors who AG Bill Barr dispatched to investigate Trump's evidence-free claims of mass election fraud say they found no substantial irregularities https://t.co/YS1lY6VhSp via @Yahoo","Tennessee"
162,"Politics is an extremely expensive venture in Nigeria. It is indeed very expensive !  Pre election, election proper and post election commitments undoubtedly require very huge funding.","Tennessee"
163,"The refusal of Republican leaders to acknowledge the results of the presidential election is not just an attack on Biden. It is an attack on American democracy, and shows the degree to which the Republican party is moving toward authoritarianism.","Tennessee"
164,"The delusional refusal of Republicans to acknowledge the election results isn’t some quaint sideshow. It’s an assault on democracy that has lasting impact. If half the country starts to believe that elections are rigged then it’s hard to hold together a country this diverse.","Tennessee"
165,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","Tennessee"
166,"@JoeBiden The ballots are still being counted, and Dominion is a disgrace and unreliable. How can you claim you've been elected? Premature call! Get the real news from Sidney Powell re: the election.","Tennessee"
167,"In 2019, Democrats warned that election companies like Dominion were ‘prone to security problems’ | Just The News https://t.co/YKoLzi204g","Tennessee"
168,"this isnt the first election that 'stop the steal' has appeared in. u should look into origins beyond stone and bannon...","Tennessee"
169,"This is awesome. Now, will any of this get Turdboy in trouble?","Tennessee"
170,"China parts, German interference?

What are we saying? We outsourced our election to adversaries who purposefully miscounted votes to sway the election? https://t.co/ZHgc3C91C8","Tennessee"
171,"‘Call off the recount!’ Trump slams Georgia's vote recount as a ‘WASTE OF TIME’ without signature matching &amp; audit

President Trump said the hand recount of votes from the November 3 election in Georgia is a ""waste of time"" because his observers allegedl… https://t.co/LQPsL6O2L1 https://t.co/8rRPZYa77d","Tennessee"
172,"@realDonaldTrump Trump doesn’t actually believe this, but he’s using it as an excuse to deluge MAGATs with solicitation emails for his “Election Defense Fund."" Their money gets split between paying down his campaign debt and the RNC. He’s shaking them down. Follow the grift.","Tennessee"
173,"The Dominion conspiracy theory is a QAnon conspiracy theory that made its way to the president through OAN. It’s also, obviously, not true.

https://t.co/lfhDIQ4NSZ","Tennessee"
174,"Top US Pollster and Statistician Richard Baris — People's Pundit — SUSPENDED from Twitter for Reporting on Disputed Election — Political 'WrongThink' Not Allowed https://t.co/uHBZnJJn1I via Said 10,000 DEAD PEOPLE VOTED IN MICHIGAN. When will this RIGGED ELECTION be overturned!","Tennessee"
175,"We need to stop calling Trump’s election lies delusional and call them what they are: a deliberate attack on the process to convince his supporters he didn’t lose and boost whatever he plans post-Jan 20. It’s disinformation and it’s being enabled by some members of his party.","Tennessee"
176,"Trump cannot accept election results showing he has lost so he has kept tweeting today that the election was rigged and stolen - even though election officials across the US, Republican and Democrat, and his own  DHS say that the elections were fair and there was no mass fraud https://t.co/bH5BaplFhx","Tennessee"
