"tweet","text","location"
93,"Omg ... right after the”election” someone, I forget who, predicted that people who were supporting Trump would delete their Trump tweets. I thought “no way!”...I hate to say it but it’s true. What kind of cowardice is this? I’m kinda shocked","Michigan"
94,"The Democrats rigged a United States election in the middle of the night by dumping mail-in ballots. 

There would be no other reason to block audits of those ballots to confirm their legitimacy. 

The media and Big tech is suppressing this truth from the world.","Michigan"
95,"After being on a conference call this evening with Trump Campaign Mgr. Bill Stepien, Rep. Doug Collins, and other key players, I feel good about the President's re-election.","Michigan"
96,"@marwilliamson No a coup is trying to steal an election through invalid ballots and fraud.  Winning an election fairly may have to be  done in the courts.  There are lawsuits in every election.","Michigan"
97,"Texas Representative Louie Gohmert discusses the 'mainstream' media's disinterest in election integrity. https://t.co/VlT7z8drtO https://t.co/Bfj3SzGW9c","Michigan"
98,"Kijk eens @NOS en @RTLnieuws.
Zelfs de doden stemmen op Biden.
🤪☠

#Nieuwsuur","Michigan"
99,"Weasel.","Michigan"
100,"To every spineless republican who is hedging their bets by not shouting the truth about the United States election being rigged, know this: in the end, truth and light always win. 
Cowardice will be your legacy.","Michigan"
101,"Here is @BrianKempGA  GET OUT OF JAIL CARD:
1. Order special session of legislature.
2.  Void unlawful election - cast electoral vote for @realDonaldTrump.
3. Schedule all down ballot races for 1/21 election.
4. Demand @KLoeffler resign.
5. Appoint @RepDougCollins
6. Then resign.","Michigan"
102,"Ironic, isn’t it?","Michigan"
103,"Just a coincidence? No!","Michigan"
104,"Here is @BrianKempGA  GET OUT OF JAIL CARD:
1. Order special session of legislature.
2.  Void unlawful election - cast electoral vote for @realDonaldTrump.
3. Schedule all down ballot races for 1/21 election.
4. Demand @KLoeffler resign.
5. Appoint @RepDougCollins
6. Then resign.","Michigan"
105,"@JeffFlake The election was attempted to be stolen, but we won't let it be.","Michigan"
106,"Read the comments on Rudy’s post. SMARTMATIC - Same voting system used in Venezuela and Philippines!  😲#WakeUpAmerica #FightBack","Michigan"
107,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Michigan"
108,"@sportzloon @RedEaglePatriot The thing is, any fraud is going to be too small to actually tilt the election. They're not going to find tens of thousands of fraud cases per state, but they don't exist on anything close to that scale.","Michigan"
109,"Chris Wallace during the first debate: “Will you pledge not to declare victory until the election is independently certified?”

Joe Biden: “Yes.”

Whoops. https://t.co/LNasGOyGx5","Michigan"
