"tweet","text","location"
88,"All of the mechanical “glitches” that took place on Election Night were really THEM getting caught trying to steal votes. They succeeded plenty, however, without getting caught. Mail-in elections are a sick joke!","Utah"
89,"RIGGED ELECTION. WE WILL WIN!","Utah"
90,"The President’s been flagged by Twitter at least FIVE TIMES in less then TWO HOURS for dangerously misleading the public. Prior to that at least FIFTY TIMES since Election Day.

RT if you think @realDonaldTrump Twitter account should be suspended ASAP.

#DeactivateTrump","Utah"
91,"ALLOW ME TO EXPLAIN HOW SIMPLE THIS SHALL BE!
❤
ONCE ELECTION FRAUD IS PROVEN AT THE SUPREME COURT, JOE BIDEN IS DISQUALIFIED!","Utah"
92,"@Calypsia6978 @HKrassenstein @realDonaldTrump No, you're confused. There's evidence of fraud in the election. (Evidence is not proof, evidence is evidence). The legal votes clearly indicate that Trump won. There are paths to victory for Trump.  

It will go to the state delgates which Trump won 28 of 50.","Utah"
93,"@realDonaldTrump I am in the United Kingdom. The whole world can see it's a rigged election. The globalist and their media companions have been plotting against you for 4 years.","Utah"
94,"Why did the six swing states have Dominion Voting Systems? Was created by Venezuela, Cuba &amp; China. And on election night why were there no less than 10 connections in those swing states to the internet?

#AnswersAreNeeded","Utah"
95,"Soooo excited to team up with Nicole and my other Conservative Republican teammates..Our goal, regardless of which side of the isle, is to make ALL “America Loving” Americans PROUD. As a former New Yorker..”THANKS” for your Top Draft Choice 🙌🏾😊🇺🇸","Utah"
96,"📅Day 12
⏰32  Post-Election Cases.
🇺🇸 6 Total States.
⚖️17 Active Cases.
🏅20 Victories.

https://t.co/XBkKKEEgUo","Utah"
97,"They’re all children","Utah"
98,"@MariaBartiromo @SundayFutures @FoxNews @SidneyPowell1 https://t.co/TJaxq9hzX3","Utah"
99,"@MariaBartiromo @Perduesenate @SundayFutures @FoxNews https://t.co/TJaxq9hzX3","Utah"
100,"@MariaBartiromo @Jim_Jordan @FoxNews @SundayFutures https://t.co/TJaxq9hzX3","Utah"
101,"Outrageous: Peter Neffenger is on the Board of Smartmatic and is on Biden's transition team. @MariaBartiromo w/@SidneyPowell1 exposing massive Foreign Election Fraud. https://t.co/pRZcusLzJR","Utah"
102,"PRO TIP: You only need four cities to throw a presidential election.","Utah"
103,"“President Trump’s National Emergency executive order sign in 2018 gives the DOJ the power to seize all assets of individuals and companies that were complicit in aiding or covering up this foreign interference in U.S. elections. “   https://t.co/YQusimg5hH","Utah"
104,"It may not be a popular thing to say right now, but at some time in the future it will be acknowledged that it was a mistake to hold Uganda 's 2021 General Election in the middle of a deadly global pandemic. It has infused divisive politics into a fragile public health situation.","Utah"
105,"@AOECOIN #STOPTHESTEAL #ELECTION #VOTER #BALLOT #VOTE #FRAUD #AUDIT #RECOUNT #FIGHT #FIGHTBACK #WEVEGOTACOUNTRYTOSAVE #GODBLESSAMERICA #MAGA #TRUMP
#RELEASETHEKRACKEN","Utah"
